,ep_team_name,nhl_team_name,roster_team_x,roster_team_y,date,from_team,to_team,link,player,playerId,playerName
2591,Retired,,,,2014-01-15,No team,Retired,https://www.eliteprospects.com/player/8742/jamie-langenbrunner,Jamie Langenbrunner,8459457,Jamie Langenbrunner
2592,Retired,,,,2014-01-09,Mora IK,Retired,https://www.eliteprospects.com/player/9466/jeremy-colliton,Jeremy Colliton,8470651,Jeremy Colliton
2593,Retired,,,,2014-01-09,No team,Retired,https://www.eliteprospects.com/player/8931/wade-redden,Wade Redden,8462033,Wade Redden
2594,Retired,,,,2014-01-08,Nottingham Panthers,Retired,https://www.eliteprospects.com/player/11719/joe-jensen,Joe Jensen,8470821,Joe Jensen
2595,Retired,,,,2013-12-20,No team,Retired,https://www.eliteprospects.com/player/5519/pavel-kubina,Pavel Kubina,8465210,Pavel Kubina
2596,Retired,,,,2013-12-19,Metallurg Magnitogorsk,Retired,https://www.eliteprospects.com/player/8656/oleg-tverdovsky,Oleg Tverdovsky,8460493,Oleg Tverdovsky
2597,Retired,,,,2013-12-13,No team,Retired,https://www.eliteprospects.com/player/5373/jamal-mayers,Jamal Mayers,8459514,Jamal Mayers
2598,Retired,,,,2013-09-12,EC Salzburg,Retired,https://www.eliteprospects.com/player/9070/alex-auld,Alex Auld,8467913,Alex Auld
2599,Retired,,,,2014-01-30,No team,Retired,https://www.eliteprospects.com/player/8704/jay-pandolfo,Jay Pandolfo,8459454,Jay Pandolfo
2600,Retired,,,,2013-12-04,Lokomotiv Yaroslavl,Retired,https://www.eliteprospects.com/player/10844/oleg-petrov,Oleg Petrov,8458641,Oleg Petrov
2601,Retired,,,,2013-12-03,No team,Retired,https://www.eliteprospects.com/player/740/niklas-sundstrom,Niklas Sundström,8459430,Niklas Sundstrom
2602,Retired,,,,2014-02-24,No team,Retired,https://www.eliteprospects.com/player/8603/milan-hejduk,Milan Hejduk,8460577,Milan Hejduk
2603,Retired,,,,2013-11-06,HIFK,Retired,https://www.eliteprospects.com/player/2689/tony-salmelainen,Tony Salmelainen,8467914,Tony Salmelainen
2604,Retired,,,,2013-11-05,No team,Retired,https://www.eliteprospects.com/player/9068/jason-arnott,Jason Arnott,8459429,Jason Arnott
2605,Retired,,,,2013-11-19,Columbus Blue Jackets,Retired,https://www.eliteprospects.com/player/5530/adrian-aucoin,Adrian Aucoin,8459053,Adrian Aucoin
2606,Retired,,,,2013-10-22,New York Rangers,Retired,https://www.eliteprospects.com/player/8800/martin-biron,Martin Biron,8462047,Martin Biron
2607,Retired,,,,2013-10-21,New York Rangers,Retired,https://www.eliteprospects.com/player/8607/roman-hamrlik,Roman Hamrlík,8458938,Roman Hamrlik
2608,Retired,,,,2013-10-11,Toledo Walleye,Retired,https://www.eliteprospects.com/player/9480/wes-o-neill,Wes O'Neill,8471327,Wes O'Neill
2609,Retired,,,,2013-10-10,EV Zug,Retired,https://www.eliteprospects.com/player/8818/kyle-wellwood,Kyle Wellwood,8469581,Kyle Wellwood
2610,Retired,,,,2013-09-25,Avtomobilist Yekaterinburg,Retired,https://www.eliteprospects.com/player/8758/eric-belanger,Éric Bélanger,8465050,Eric Belanger
2611,Retired,,,,2013-09-09,Calgary Flames,Retired,https://www.eliteprospects.com/player/1606/miikka-kiprusoff,Miikka Kiprusoff,8462147,Miikka Kiprusoff
2612,Retired,,,,2013-09-06,HC Fribourg-Gottéron,Retired,https://www.eliteprospects.com/player/9179/maxim-sushinsky,Maxim Sushinsky,8468612,Maxim Sushinsky
2613,Retired,,,,2013-08-29,Anaheim Ducks,Retired,https://www.eliteprospects.com/player/2678/toni-lydman,Toni Lydman,8465042,Toni Lydman
2614,Retired,,,,2013-08-30,St. John's IceCaps,Retired,https://www.eliteprospects.com/player/9920/jason-king,Jason King,8469656,Jason King
2615,Retired,,,,2013-08-29,Frölunda HC,Retired,https://www.eliteprospects.com/player/473/fredrik-sjostrom,Fredrik Sjöström,8469464,Fredrik Sjostrom
2616,Retired,,,,2013-08-26,Iserlohn Roosters,Retired,https://www.eliteprospects.com/player/43622/shawn-hunwick,Shawn Hunwick,8476803,Shawn Hunwick
2617,Retired,,,,2013-08-09,Saint-Georges-de-Beauce COOL-FM,Retired,https://www.eliteprospects.com/player/10905/jesse-belanger,Jesse Bélanger,8455564,Jesse Belanger
2618,Retired,,,,2013-08-14,Brynäs IF,Retired,https://www.eliteprospects.com/player/339/lars-jonsson,Lars Jonsson,8468487,Lars Jonsson
2619,Retired,,,,2013-08-14,Neumarkt/Egna,Retired,https://www.eliteprospects.com/player/11579/mike-craig,Mike Craig,8446213,Mike Craig
2620,Retired,,,,2013-08-09,Philadelphia Flyers,Retired,https://www.eliteprospects.com/player/8722/jody-shelley,Jody Shelley,8462535,Jody Shelley
2621,Retired,,,,2013-08-02,HK Lipetsk,Retired,https://www.eliteprospects.com/player/9593/maxim-balmochnykh,Maxim Balmochnykh,8466179,Maxim Balmochnykh
2622,Retired,,,,2013-07-31,Piráti Chomutov,Retired,https://www.eliteprospects.com/player/9630/milan-kraft,Milan Kraft,8467347,Milan Kraft
2623,Retired,,,,2013-07-31,HK 36 Skalica,Retired,https://www.eliteprospects.com/player/12627/zigmund-palffy,Zigmund Pálffy,8458540,Ziggy Palffy
2624,Retired,,,,2013-07-24,HC Bolzano,Retired,https://www.eliteprospects.com/player/11566/andy-delmore,Andy Delmore,8462416,Andy Delmore
2625,Retired,,,,2013-07-22,Springfield Falcons,Retired,https://www.eliteprospects.com/player/11481/bryan-helmer,Bryan Helmer,8459406,Bryan Helmer
2626,Retired,,,,2013-07-15,Montréal Canadiens,Retired,https://www.eliteprospects.com/player/9312/blake-geoffrion,Blake Geoffrion,8473608,Blake Geoffrion
2627,Retired,,,,2013-07-09,Rubin Tyumen,Retired,https://www.eliteprospects.com/player/16742/vitali-yachmenev,Vitali Yachmenev,8460551,Vitali Yachmenev
2628,Retired,,,,2013-07-08,Kärpät,Retired,https://www.eliteprospects.com/player/708/josef-boumedienne,Josef Boumedienne,8465044,Josef Boumedienne
2629,Retired,,,,2013-06-05,Denver Cutthroats,Retired,https://www.eliteprospects.com/player/3729/brad-smyth,Brad Smyth,8460044,Brad Smyth
2630,Retired,,,,2013-06-27,Djurgårdens IF,Retired,https://www.eliteprospects.com/player/752/jimmie-olvestad,Jimmie Ölvestad,8467961,Jimmie Olvestad
2631,Retired,,,,2013-06-06,St. Louis Blues,Retired,https://www.eliteprospects.com/player/8527/andy-mcdonald,Andy McDonald,8468434,Andy McDonald
2632,Retired,,,,2013-06-05,St. Louis Blues,Retired,https://www.eliteprospects.com/player/8748/scott-nichol,Scott Nichol,8459687,Scott Nichol
2633,Retired,,,,2013-06-04,Sokol Krasnoyarsk,Retired,https://www.eliteprospects.com/player/19104/maxim-galanov,Maxim Galanov,8459482,Maxim Galanov
2634,Retired,,,,2013-05-31,Leksands IF,Retired,https://www.eliteprospects.com/player/743/mattias-timander,Mattias Timander,8459144,Mattias Timander
2635,Retired,,,,2013-05-22,Edmonton Oilers,Retired,https://www.eliteprospects.com/player/8554/andy-sutton,Andy Sutton,8467304,Andy Sutton
2636,Retired,,,,2013-04-30,No team,Retired,https://www.eliteprospects.com/player/8927/brian-rolston,Brian Rolston,8458525,Brian Rolston
2637,Retired,,,,2013-04-24,Linköping HC,Retired,https://www.eliteprospects.com/player/713/niclas-havelid,Niclas Hävelid,8467956,Niclas Havelid
2638,Retired,,,,2013-04-22,HC Olomouc,Retired,https://www.eliteprospects.com/player/10873/jiri-dopita,Jiri Dopita,8459069,Jiri Dopita
2639,Retired,,,,2013-04-12,TPS,Retired,https://www.eliteprospects.com/player/2692/antero-niittymaki,Antero Niittymäki,8467511,Antero Niittymaki
2640,Retired,,,,2013-04-11,Coventry Blaze,Retired,https://www.eliteprospects.com/player/13640/greg-leeb,Greg Leeb,8466403,Greg Leeb
2641,Retired,,,,2013-04-11,Coventry Blaze,Retired,https://www.eliteprospects.com/player/9529/brad-leeb,Brad Leeb,8466431,Brad Leeb
2642,Retired,,,,2013-04-10,Frölunda HC,Retired,https://www.eliteprospects.com/player/694/per-johan-axelsson,Per-Johan Axelsson,8462209,P.J. Axelsson
2643,Retired,,,,2013-03-25,Luleå HF,Retired,https://www.eliteprospects.com/player/745/niclas-wallin,Niclas Wallin,8468577,Niclas Wallin
2644,Retired,,,,2013-03-11,Hannover Scorpions,Retired,https://www.eliteprospects.com/player/10829/chris-herperger,Chris Herperger,8459159,Chris Herperger
2645,Retired,,,,2013-03-07,Eisbären Berlin,Retired,https://www.eliteprospects.com/player/18056/stefan-ustorf,Stefan Ustorf,8458989,Stefan Ustorf
2646,Retired,,,,2013-02-19,No team,Retired,https://www.eliteprospects.com/player/10621/mathieu-darche,Mathieu Darche,8468463,Mathieu Darche
2647,Retired,,,,2013-02-13,No team,Retired,https://www.eliteprospects.com/player/9101/andrew-brunette,Andrew Brunette,8459596,Andrew Brunette
2648,Retired,,,,2012-11-02,No team,Retired,https://www.eliteprospects.com/player/9163/eric-godard,Eric Godard,8468252,Eric Godard
2649,Retired,,,,2012-12-27,No team,Retired,https://www.eliteprospects.com/player/11727/dan-jancevski,Dan Jancevski,8467939,Dan Jancevski
2650,Retired,,,,2013-01-22,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/712/tomas-holmstrom,Tomas Holmström,8460743,Tomas Holmstrom
2651,Retired,,,,2013-01-17,No team,Retired,https://www.eliteprospects.com/player/5368/marty-turco,Marty Turco,8460612,Marty Turco
2652,Retired,,,,2013-01-18,AIK,Retired,https://www.eliteprospects.com/player/744/dick-tarnstrom,Dick Tärnström,8460757,Dick Tarnstrom
2653,Retired,,,,2013-01-16,No team,Retired,https://www.eliteprospects.com/player/8537/sean-o-donnell,Sean O'Donnell,8458637,Sean O'Donnell
2654,Retired,,,,2013-01-15,Hamburg Freezers,Retired,https://www.eliteprospects.com/player/8785/serge-aubin,Serge Aubin,8460649,Serge Aubin
2655,Retired,,,,2013-01-08,AIK,Retired,https://www.eliteprospects.com/player/691/kristian-huselius,Kristian Huselius,8466181,Kristian Huselius
2656,Retired,,,,2012-11-11,Binghamton Senators,Retired,https://www.eliteprospects.com/player/8905/mark-parrish,Mark Parrish,8465026,Mark Parrish
2657,Retired,,,,2012-11-13,No team,Retired,https://www.eliteprospects.com/player/9523/pascal-leclaire,Pascal Leclaire,8469461,Pascal Leclaire
2658,Retired,,,,2012-10-22,Springfield Falcons,Retired,https://www.eliteprospects.com/player/8811/adam-mair,Adam Mair,8466216,Adam Mair
2659,Retired,,,,2012-11-04,Springfield Falcons,Retired,https://www.eliteprospects.com/player/8995/manny-legace,Manny Legace,8459308,Manny Legace
2660,Retired,,,,2012-10-31,St. John's IceCaps,Retired,https://www.eliteprospects.com/player/8956/garth-murray,Garth Murray,8469528,Garth Murray
2661,Retired,,,,2012-10-09,Portland Pirates,Retired,https://www.eliteprospects.com/player/11108/brett-maclean,Brett MacLean,8474050,Brett MacLean
2662,Retired,,,,2012-10-02,Ilves,Retired,https://www.eliteprospects.com/player/1664/vesa-toskala,Vesa Toskala,8462117,Vesa Toskala
2663,Retired,,,,2012-09-29,No team,Retired,https://www.eliteprospects.com/player/218/pierre-hedin,Pierre Hedin,8468112,Pierre Hedin
2664,Retired,,,,2012-09-17,Lukko,Retired,https://www.eliteprospects.com/player/2659/tomi-pettinen,Tomi Pettinen,8468747,Tomi Pettinen
2665,Retired,,,,2012-09-12,Rapperswil-Jona Lakers,Retired,https://www.eliteprospects.com/player/10835/stacy-roest,Stacy Roest,8460061,Stacy Roest
2666,Retired,,,,2012-09-04,Florida Panthers,Retired,https://www.eliteprospects.com/player/8723/john-madden,John Madden,8466371,John Madden
2667,Retired,,,,2012-08-30,HC Plzeň,Retired,https://www.eliteprospects.com/player/1919/frantisek-kaberle,Frantisek Kaberle,8467949,Frantisek Kaberle
2668,Retired,,,,2012-08-25,HC Innsbruck,Retired,https://www.eliteprospects.com/player/9668/rem-murray,Rem Murray,8459071,Rem Murray
2669,Retired,,,,2012-08-02,No team,Retired,https://www.eliteprospects.com/player/10313/justin-papineau,Justin Papineau,8467372,Justin Papineau
2670,Retired,,,,2012-07-25,New York Islanders,Retired,https://www.eliteprospects.com/player/5677/steve-staios,Steve Staios,8458541,Steve Staios
2671,Retired,,,,2012-07-03,Chicago Wolves,Retired,https://www.eliteprospects.com/player/8858/nolan-baumgartner,Nolan Baumgartner,8460500,Nolan Baumgartner
2672,Retired,,,,2012-06-20,Los Angeles Kings,Retired,https://www.eliteprospects.com/player/8703/ethan-moreau,Ethan Moreau,8460504,Ethan Moreau
2673,Retired,,,,2012-06-12,Philadelphia Flyers,Retired,https://www.eliteprospects.com/player/8987/ian-laperriere,Ian Laperrière,8459094,Ian Laperriere
2674,Retired,,,,2012-06-06,No team,Retired,https://www.eliteprospects.com/player/8766/chris-clark,Chris Clark,8460567,Chris Clark
2675,Retired,,,,2012-06-02,Braehead Clan,Retired,https://www.eliteprospects.com/player/3727/drew-bannister,Drew Bannister,8458962,Drew Bannister
2676,Retired,,,,2012-05-31,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/722/nicklas-lidstrom,Nicklas Lidström,8457063,Nicklas Lidstrom
2677,Retired,,,,2012-05-31,ZSC Lions,Retired,https://www.eliteprospects.com/player/12660/thomas-ziegler,Thomas Ziegler,8468743,Thomas Ziegler
2678,Retired,,,,2012-05-25,Starbulls Rosenheim,Retired,https://www.eliteprospects.com/player/12240/norm-maracle,Norm Maracle,8459549,Norm Maracle
2679,Retired,,,,2012-05-25,OHK Dynamo Moskva,Retired,https://www.eliteprospects.com/player/21072/alexei-kudashov,Alexei Kudashov,8458616,Alexei Kudashov
2680,Retired,,,,2012-05-24,Södertälje SK,Retired,https://www.eliteprospects.com/player/8753/jason-strudwick,Jason Strudwick,8460555,Jason Strudwick
2681,Retired,,,,2012-05-06,Alaska Aces,Retired,https://www.eliteprospects.com/player/13642/brian-swanson,Brian Swanson,8460603,Brian Swanson
2682,Retired,,,,2012-04-23,No team,Retired,https://www.eliteprospects.com/player/489/radek-hamr,Radek Hamr,8459009,Radek Hamr
2683,Retired,,,,2012-04-18,Kiekko-Vantaa,Retired,https://www.eliteprospects.com/player/2712/marko-tuomainen,Marko Tuomainen,8459141,Marko Tuomainen
2684,Retired,,,,2012-04-03,HC Plzeň 1929,Retired,https://www.eliteprospects.com/player/8593/jaroslav-modry,Jaroslav Modrý,8457403,Jaroslav Modry
2685,Retired,,,,2012-04-01,EC-KAC,Retired,https://www.eliteprospects.com/player/4198/christoph-brandner,Christoph Brandner,8470172,Christoph Brandner
2686,Retired,,,,2012-03-31,Brynäs IF,Retired,https://www.eliteprospects.com/player/709/andreas-dackell,Andreas Dackell,8465090,Andreas Dackell
2687,Retired,,,,2012-03-30,HC Vítkovice,Retired,https://www.eliteprospects.com/player/7303/pavel-trnka,Pavel Trnka,8460594,Pavel Trnka
2688,Retired,,,,2012-03-23,EHC Biel-Bienne,Retired,https://www.eliteprospects.com/player/10820/sebastien-bordeleau,Sébastien Bordeleau,8459494,Sebastien Bordeleau
2689,Retired,,,,2012-03-23,Hannover Scorpions,Retired,https://www.eliteprospects.com/player/13516/paul-manning,Paul Manning,8467388,Paul Manning
2690,Retired,,,,2012-03-21,VEU Feldkirch,Retired,https://www.eliteprospects.com/player/15491/daniel-gauthier,Daniel Gauthier,8456349,Daniel Gauthier
2691,Retired,,,,2012-03-13,New York Rangers,Retired,https://www.eliteprospects.com/player/8720/sean-avery,Sean Avery,8468224,Sean Avery
2692,Retired,,,,2012-02-16,No team,Retired,https://www.eliteprospects.com/player/4727/bryan-mccabe,Bryan McCabe,8459462,Bryan McCabe
2693,Retired,,,,2012-02-13,No team,Retired,https://www.eliteprospects.com/player/4701/mike-comrie,Mike Comrie,8467964,Mike Comrie
2694,Retired,,,,2012-02-04,No team,Retired,https://www.eliteprospects.com/player/9674/owen-nolan,Owen Nolan,8449895,Owen Nolan
2695,Retired,,,,2012-01-04,Falu IF,Retired,https://www.eliteprospects.com/player/720/patric-kjellberg,Patric Kjellberg,8456848,Patric Kjellberg
2696,Retired,,,,2011-12-22,MODO Hockey,Retired,https://www.eliteprospects.com/player/741/per-svartvadet,Per Svartvadet,8459562,Per Svartvadet
2697,Retired,,,,2011-12-11,Villacher SV,Retired,https://www.eliteprospects.com/player/8805/kyle-wanvig,Kyle Wanvig,8467962,Kyle Wanvig
2698,Retired,,,,2011-12-01,Buffalo Sabres,Retired,https://www.eliteprospects.com/player/9171/mike-grier,Mike Grier,8459640,Mike Grier
2699,Retired,,,,2011-10-20,Calgary Flames,Retired,https://www.eliteprospects.com/player/11434/kris-chucko,Kris Chucko,8471237,Kris Chucko
2700,Retired,,,,2011-10-05,Bridgeport Sound Tigers,Retired,https://www.eliteprospects.com/player/8737/mark-wotton,Mark Wotton,8459173,Mark Wotton
2701,Retired,,,,2011-09-21,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/8965/mike-modano,Mike Modano,8449645,Mike Modano
2702,Retired,,,,2011-09-06,Wilkes-Barre/Scranton Penguins,Retired,https://www.eliteprospects.com/player/9088/jesse-boulerice,Jesse Boulerice,8465067,Jesse Boulerice
2703,Retired,,,,2011-08-09,Sheffield Steelers,Retired,https://www.eliteprospects.com/player/11760/ben-simon,Ben Simon,8466240,Benjamin Simon
2704,Retired,,,,2011-09-01,Boston Bruins,Retired,https://www.eliteprospects.com/player/8560/shane-hnidy,Shane Hnidy,8460661,Shane Hnidy
2705,Retired,,,,2011-08-31,Rochester Americans,Retired,https://www.eliteprospects.com/player/14509/chris-taylor,Chris Taylor,8458185,Chris Taylor
2706,Retired,,,,2011-08-23,No team,Retired,https://www.eliteprospects.com/player/8873/dave-scatchard,Dave Scatchard,8460533,Dave Scatchard
2707,Retired,,,,2011-08-19,New York Rangers,Retired,https://www.eliteprospects.com/player/8804/chris-drury,Chris Drury,8460562,Chris Drury
2708,Retired,,,,2011-08-18,HC Pardubice,Retired,https://www.eliteprospects.com/player/8680/josef-melichar,Josef Melichar,8466203,Josef Melichar
2709,Retired,,,,2011-08-12,Ottawa Senators,Retired,https://www.eliteprospects.com/player/11477/lee-sweatt,Lee Sweatt,8473931,Lee Sweatt
2710,Retired,,,,2011-08-10,Djurgårdens IF,Retired,https://www.eliteprospects.com/player/75/nils-ekman,Nils Ekman,8460595,Nisse Ekman
2711,Retired,,,,2011-08-08,EHC München,Retired,https://www.eliteprospects.com/player/8930/ryan-ready,Ryan Ready,8466230,Ryan Ready
2712,Retired,,,,2011-08-07,Lukko,Retired,https://www.eliteprospects.com/player/8747/nolan-pratt,Nolan Pratt,8459538,Nolan Pratt
2713,Retired,,,,2011-08-04,HC Plzeň 1929,Retired,https://www.eliteprospects.com/player/13524/john-slaney,John Slaney,8458048,John Slaney
2714,Retired,,,,2011-07-27,HC Vítkovice,Retired,https://www.eliteprospects.com/player/9571/martin-prusek,Martin Prusek,8468037,Martin Prusek
2715,Retired,,,,2011-07-26,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/9142/kris-draper,Kris Draper,8446485,Kris Draper
2716,Retired,,,,2011-07-23,No team,Retired,https://www.eliteprospects.com/player/2523/mike-bales,Mike Bales,8455501,Mike Bales
2717,Retired,,,,2011-07-22,SaiPa,Retired,https://www.eliteprospects.com/player/10842/dale-mctavish,Dale McTavish,8459295,Dale Mctavish
2718,Retired,,,,2011-07-20,Buffalo Sabres,Retired,https://www.eliteprospects.com/player/8984/patrick-lalime,Patrick Lalime,8459579,Patrick Lalime
2719,Retired,,,,2011-07-19,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/8943/chris-osgood,Chris Osgood,8458568,Chris Osgood
2720,Retired,,,,2011-07-12,Medvescak Zagreb,Retired,https://www.eliteprospects.com/player/8953/don-maclean,Don MacLean,8462062,Donald MacLean
2721,Retired,,,,2011-06-30,ERC Ingolstadt,Retired,https://www.eliteprospects.com/player/8788/ben-clymer,Ben Clymer,8466162,Ben Clymer
2722,Retired,,,,2011-06-29,No team,Retired,https://www.eliteprospects.com/player/9002/paul-kariya,Paul Kariya,8459426,Paul Kariya
2723,Retired,,,,2011-06-29,Anaheim Ducks,Retired,https://www.eliteprospects.com/player/8532/todd-marchant,Todd Marchant,8459587,Todd Marchant
2724,Retired,,,,2011-06-16,Boston Bruins,Retired,https://www.eliteprospects.com/player/8869/mark-recchi,Mark Recchi,8450725,Mark Recchi
2725,Retired,,,,2011-06-10,Evansville Icemen,Retired,https://www.eliteprospects.com/player/21479/jeff-nelson,Jeff Nelson,8458550,Jeff Nelson
2726,Retired,,,,2011-05-26,New York Islanders,Retired,https://www.eliteprospects.com/player/8733/doug-weight,Doug Weight,8458361,Doug Weight
2727,Retired,,,,2011-05-25,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/1635/brian-rafalski,Brian Rafalski,8467856,Brian Rafalski
2728,Retired,,,,2011-05-19,Calgary Flames,Retired,https://www.eliteprospects.com/player/727/fredrik-modin,Fredrik Modin,8460556,Freddy Modin
2729,Retired,,,,2011-04-07,Colorado Avalanche,Retired,https://www.eliteprospects.com/player/9157/adam-foote,Adam Foote,8456283,Adam Foote
2730,Retired,,,,2011-03-15,HC Litvínov,Retired,https://www.eliteprospects.com/player/3579/roman-vopat,Roman Vopat,8460660,Roman Vopat
2731,Retired,,,,2011-03-11,Frölunda HC,Retired,https://www.eliteprospects.com/player/719/andreas-karlsson,Andreas Karlsson,8459571,Andreas Karlsson
2732,Retired,,,,2011-02-23,No team,Retired,https://www.eliteprospects.com/player/8875/mathieu-schneider,Mathieu Schneider,8451224,Mathieu Schneider
2733,Retired,,,,2011-02-14,Colorado Avalanche,Retired,https://www.eliteprospects.com/player/710/peter-forsberg,Peter Forsberg,8458520,Peter Forsberg
2734,Retired,,,,2011-02-11,Vancouver Canucks,Retired,https://www.eliteprospects.com/player/4341/andrew-peters,Andrew Peters,8467355,Andrew Peters
2735,Retired,,,,2011-02-04,Calgary Flames,Retired,https://www.eliteprospects.com/player/9121/craig-conroy,Craig Conroy,8455919,Craig Conroy
2736,Retired,,,,2010-12-23,No team,Retired,https://www.eliteprospects.com/player/8801/scott-walker,Scott Walker,8459547,Scott Walker
2737,Retired,,,,2010-12-08,Dallas Stars,Retired,https://www.eliteprospects.com/player/2687/jere-lehtinen,Jere Lehtinen,8459024,Jere Lehtinen
2738,Retired,,,,2010-12-06,No team,Retired,https://www.eliteprospects.com/player/9053/bill-guerin,Bill Guerin,8456464,Bill Guerin
2739,Retired,,,,2010-11-08,Djurgårdens IF,Retired,https://www.eliteprospects.com/player/733/marcus-ragnarsson,Marcus Ragnarsson,8459035,Marcus Ragnarsson
2740,Retired,,,,2010-11-02,Grizzly Adams Wolfsburg,Retired,https://www.eliteprospects.com/player/12770/mike-green,Mike Green,8468436,Mike Green (born 1979)
2741,Retired,,,,2010-10-24,Olimpija Ljubljana,Retired,https://www.eliteprospects.com/player/868/kari-haakana,Kari Haakana,8469691,Kari Haakana
2742,Retired,,,,2010-10-18,Lukko,Retired,https://www.eliteprospects.com/player/2675/antti-laaksonen,Antti Laaksonen,8466316,Antti Laaksonen
2743,Retired,,,,2010-10-12,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/8954/kirk-maltby,Kirk Maltby,8459001,Kirk Maltby
2744,Retired,,,,2010-10-07,Cincinnati Cyclones,Retired,https://www.eliteprospects.com/player/11733/dwayne-zinger,Dwayne Zinger,8468413,Dwayne Zinger
2745,Retired,,,,2010-10-07,Colorado Eagles,Retired,https://www.eliteprospects.com/player/24650/ryan-tobler,Ryan Tobler,8462633,Ryan Tobler
2746,Retired,,,,2010-10-01,Colorado Avalanche,Retired,https://www.eliteprospects.com/player/8859/darcy-tucker,Darcy Tucker,8459574,Darcy Tucker
2747,Retired,,,,2010-09-27,Connecticut Whale,Retired,https://www.eliteprospects.com/player/8763/mathieu-dandenault,Mathieu Dandenault,8460540,Mathieu Dandenault
2748,Retired,,,,2010-09-24,Kärpät,Retired,https://www.eliteprospects.com/player/1818/vesa-viitakoski,Vesa Viitakoski,8458314,Vesa Viitakoski
2749,Retired,,,,2010-09-21,Detroit Red Wings,Retired,https://www.eliteprospects.com/player/8971/brad-may,Brad May,8457261,Brad May
2750,Retired,,,,2010-08-30,HC Vrchlabí,Retired,https://www.eliteprospects.com/player/3574/jan-caloun,Jan Caloun,8459011,Jan Caloun
2751,Retired,,,,2010-08-24,Anaheim Ducks,Retired,https://www.eliteprospects.com/player/8744/aaron-ward,Aaron Ward,8458519,Aaron Ward
2752,Retired,,,,2010-08-20,Nürnberg Ice Tigers,Retired,https://www.eliteprospects.com/player/11042/alain-nasreddine,Alain Nasreddine,8459558,Alain Nasreddine
2753,Retired,,,,2010-08-20,Portland Pirates,Retired,https://www.eliteprospects.com/player/8561/brad-larsen,Brad Larsen,8462082,Brad Larsen
2754,Retired,,,,2010-08-08,HC Slavia Praha,Retired,https://www.eliteprospects.com/player/9176/milan-hnilicka,Milan Hnilicka,8458584,Milan Hnilicka
2755,Retired,,,,2010-08-31,Atlanta Thrashers,Retired,https://www.eliteprospects.com/player/9112/chris-chelios,Chris Chelios,8446053,Chris Chelios
2756,Retired,,,,2010-08-05,HC Mountfield,Retired,https://www.eliteprospects.com/player/13630/roman-turek,Roman Turek,8458266,Roman Turek
2757,Retired,,,,2010-07-26,Toronto Maple Leafs,Retired,https://www.eliteprospects.com/player/8834/mike-van-ryn,Mike Van Ryn,8467350,Mike Van Ryn
2758,Retired,,,,2010-07-24,Traktor Chelyabinsk,Retired,https://www.eliteprospects.com/player/19396/ravil-gusmanov,Ravil Gusmanov,8459518,Ravil Gusmanov
2759,Retired,,,,2010-07-23,Manitoba Moose,Retired,https://www.eliteprospects.com/player/25136/mike-keane,Mike Keane,8448415,Mike Keane
2760,Retired,,,,2010-07-14,Cortina,Retired,https://www.eliteprospects.com/player/731/ricard-persson,Ricard Persson,8457661,Ricard Persson
2761,Retired,,,,2010-07-14,St. Louis Blues,Retired,https://www.eliteprospects.com/player/8899/darryl-sydor,Darryl Sydor,8458172,Darryl Sydor
2762,Retired,,,,2010-07-13,Jokerit,Retired,https://www.eliteprospects.com/player/259/juha-lind,Juha Lind,8459114,Juha Lind
2763,Retired,,,,2010-07-06,Chicago Blackhawks,Retired,https://www.eliteprospects.com/player/698/kim-johnsson,Kim Johnsson,8460770,Kim Johnsson
2764,Retired,,,,2010-07-01,MODO Hockey,Retired,https://www.eliteprospects.com/player/5534/dan-hinote,Dan Hinote,8465175,Dan Hinote
2765,Retired,,,,2010-06-30,Carolina Hurricanes,Retired,https://www.eliteprospects.com/player/8784/rod-brind-amour,Rod Brind'Amour,8445735,Rod Brind'Amour
2766,Retired,,,,2010-06-22,Anaheim Ducks,Retired,https://www.eliteprospects.com/player/8521/scott-niedermayer,Scott Niedermayer,8458517,Scott Niedermayer
2767,Retired,,,,2012-10-09,No team,Retired,https://www.eliteprospects.com/player/8665/dominik-hasek,Dominik Hasek,8447687,Dominik Hasek
2768,Retired,,,,2010-05-01,Augsburger Panther,Retired,https://www.eliteprospects.com/player/17944/steve-junker,Steve Junker,8458606,Steve Junker
2769,Retired,,,,2010-04-16,Barys Astana,Retired,https://www.eliteprospects.com/player/8777/trevor-letowski,Trevor Letowski,8465189,Trevor Letowski
2770,Retired,,,,2010-04-14,HC Slavia Praha,Retired,https://www.eliteprospects.com/player/10865/josef-beranek,Josef Beranek,8455575,Josef Beranek
2771,Retired,,,,2010-04-14,Kärpät,Retired,https://www.eliteprospects.com/player/18636/dmitri-yushkevich,Dmitri Yushkevich,8458636,Dmitry Yushkevich
2772,Retired,,,,2010-04-09,KooKoo,Retired,https://www.eliteprospects.com/player/2668/jarno-kultanen,Jarno Kultanen,8468654,Jarno Kultanen
